transaction_id,customer_id,amount,payment_method,transaction_date,status,failure_reason,checkout_time_seconds,previous_transactions,previous_successes,previous_failures,customer_lifetime_value
TXN006323,C1199,22260.15,UPI,2026-05-31 11:29:15.175517,Success,,115,19,0,19,1756.72
TXN006324,C1313,19666.43,UPI,2026-05-31 12:03:31.701170,Success,,895,22,13,9,25406.81
TXN006325,C0958,7476.77,Credit Card,2026-05-31 12:37:48.226822,Success,,696,30,7,23,75035.32
TXN006326,C1505,13670.71,UPI,2026-05-31 13:12:04.752475,Success,,890,12,5,7,111966.16
TXN006327,C0019,5675.04,Debit Card,2026-05-31 13:46:21.278127,Success,,517,2,2,0,121434.27
TXN006328,C0195,11153.53,Credit Card,2026-05-31 14:20:37.803780,Success,,335,16,13,3,109477.08
TXN006329,C0330,12156.91,Credit Card,2026-05-31 14:54:54.329432,Success,,300,9,6,3,73217.21
TXN006330,C1960,20807.84,UPI,2026-05-31 15:29:10.855085,Success,,340,7,4,3,42550.99
TXN006331,C0175,22411.11,Net Banking,2026-05-31 16:03:27.380738,Success,,453,5,5,0,66985.07
TXN006332,C1002,10424.04,UPI,2026-05-31 16:37:43.906390,Failed,Technical Error,558,13,6,7,1889.59
TXN006333,C0449,540.84,Net Banking,2026-05-31 17:12:00.432043,Success,,543,18,18,0,89894.94
TXN006334,C1949,21558.17,UPI,2026-05-31 17:46:16.957695,Success,,739,23,21,2,11647.75
TXN006335,C0946,4439.54,Net Banking,2026-05-31 18:20:33.483348,Success,,607,21,9,12,22235.82
TXN006336,C1378,15584.86,Debit Card,2026-05-31 18:54:50.009000,Abandoned,Checkout Abandoned,325,0,0,0,94083.5
TXN006337,C1523,721.78,UPI,2026-05-31 19:29:06.534653,Failed,Card Declined,51,24,24,0,2495.63
TXN006338,C0141,10047.71,Net Banking,2026-05-31 20:03:23.060306,Success,,662,10,5,5,86246.52
TXN006339,C0758,24650.41,Debit Card,2026-05-31 20:37:39.585958,Success,,736,24,8,16,95937.82
TXN006340,C1921,2607.27,UPI,2026-05-31 21:11:56.111611,Failed,Network Error,681,24,17,7,118347.11
TXN006341,C0930,10649.96,UPI,2026-05-31 21:46:12.637263,Success,,288,13,10,3,10670.56
TXN006342,C0093,7748.03,Credit Card,2026-05-31 22:20:29.162916,Success,,692,12,0,12,938.28
TXN006343,C1968,22636.69,Debit Card,2026-05-31 22:54:45.688568,Success,,169,11,3,8,115145.26
TXN006344,C0239,21746.57,Debit Card,2026-05-31 23:29:02.214221,Success,,249,21,20,1,43863.05
TXN006345,C0205,6018.7,Debit Card,2026-06-01 00:03:18.739873,Success,,879,5,1,4,133137.18
TXN006346,C0560,2121.58,Debit Card,2026-06-01 00:37:35.265526,Success,,165,28,6,22,28152.8
TXN006347,C1457,15715.75,Debit Card,2026-06-01 01:11:51.791179,Abandoned,Checkout Abandoned,753,3,3,0,88033.11
TXN006348,C0245,8475.58,Credit Card,2026-06-01 01:46:08.316831,Success,,419,23,15,8,16856.74
TXN006349,C0832,16834.9,UPI,2026-06-01 02:20:24.842484,Failed,Card Declined,231,8,0,8,60702.18
TXN006350,C1341,899.78,Net Banking,2026-06-01 02:54:41.368136,Success,,346,27,5,22,132368.63
TXN006351,C0925,3421.64,UPI,2026-06-01 03:28:57.893789,Abandoned,Checkout Abandoned,691,6,0,6,91447.95
TXN006352,C0295,17190.67,UPI,2026-06-01 04:03:14.419441,Abandoned,Checkout Abandoned,294,6,3,3,103597.75
TXN006353,C0640,5388.03,Debit Card,2026-06-01 04:37:30.945094,Success,,395,12,0,12,34282.56
TXN006354,C0856,21453.93,UPI,2026-06-01 05:11:47.470747,Success,,764,1,1,0,138451.26
TXN006355,C1306,1558.91,UPI,2026-06-01 05:46:03.996399,Success,,367,1,0,1,93710.62
TXN006356,C0017,5465.5,UPI,2026-06-01 06:20:20.522052,Success,,683,27,17,10,16329.88
TXN006357,C0071,24964.15,Credit Card,2026-06-01 06:54:37.047704,Success,,635,14,7,7,2825.06
TXN006358,C1293,10883.59,Wallet,2026-06-01 07:28:53.573357,Failed,Network Error,887,25,5,20,2880.42
TXN006359,C1349,17603.85,Credit Card,2026-06-01 08:03:10.099009,Success,,431,15,12,3,8156.16
TXN006360,C1818,4648.31,Credit Card,2026-06-01 08:37:26.624662,Success,,277,26,19,7,136786.57
TXN006361,C0305,15285.73,UPI,2026-06-01 09:11:43.150315,Success,,100,1,0,1,54077.62
TXN006362,C1475,18180.04,UPI,2026-06-01 09:45:59.675967,Success,,305,19,14,5,45085.76
TXN006363,C1031,7930.47,UPI,2026-06-01 10:20:16.201620,Success,,366,24,5,19,62773.59
TXN006364,C1338,20739.54,UPI,2026-06-01 10:54:32.727272,Abandoned,Checkout Abandoned,317,4,4,0,61730.95
TXN006365,C0817,15125.1,UPI,2026-06-01 11:28:49.252925,Success,,327,1,0,1,36154.74
TXN006366,C1127,9789.16,UPI,2026-06-01 12:03:05.778577,Abandoned,Checkout Abandoned,846,19,9,10,14228.29
TXN006367,C0821,13985.3,UPI,2026-06-01 12:37:22.304230,Failed,Card Declined,887,6,0,6,16739.68
TXN006368,C0193,14461.35,Debit Card,2026-06-01 13:11:38.829882,Failed,Insufficient Balance,326,4,4,0,90078.71
TXN006369,C1777,4221.83,Net Banking,2026-06-01 13:45:55.355535,Success,,861,10,10,0,59826.84
TXN006370,C1598,10128.04,Wallet,2026-06-01 14:20:11.881188,Success,,311,7,6,1,135417.08
TXN006371,C0529,8651.42,Credit Card,2026-06-01 14:54:28.406840,Success,,242,16,16,0,69828.64
TXN006372,C0171,10082.48,UPI,2026-06-01 15:28:44.932493,Success,,593,13,6,7,75771.99
TXN006373,C1561,19051.65,Debit Card,2026-06-01 16:03:01.458145,Abandoned,Checkout Abandoned,628,28,16,12,139272.62
TXN006374,C0251,12115.21,UPI,2026-06-01 16:37:17.983798,Success,,422,29,8,21,75495.29
TXN006375,C1789,23513.87,Debit Card,2026-06-01 17:11:34.509450,Success,,59,30,21,9,75546.31
TXN006376,C1411,7412.54,Debit Card,2026-06-01 17:45:51.035103,Success,,370,4,0,4,54792.87
TXN006377,C1231,10451.02,Debit Card,2026-06-01 18:20:07.560756,Success,,523,3,1,2,106706.57
TXN006378,C0541,19695.22,Wallet,2026-06-01 18:54:24.086408,Success,,511,2,1,1,59138.04
TXN006379,C1653,13696.01,Debit Card,2026-06-01 19:28:40.612061,Success,,75,6,2,4,88454.16
TXN006380,C0416,13721.0,Debit Card,2026-06-01 20:02:57.137713,Failed,Network Error,495,25,7,18,67385.6
TXN006381,C0794,1428.17,UPI,2026-06-01 20:37:13.663366,Success,,879,10,8,2,79547.36
TXN006382,C1404,10025.13,Wallet,2026-06-01 21:11:30.189018,Success,,692,0,0,0,124140.58
TXN006383,C1168,6841.27,UPI,2026-06-01 21:45:46.714671,Success,,224,21,14,7,62353.09
TXN006384,C0025,24983.44,Net Banking,2026-06-01 22:20:03.240324,Success,,147,23,10,13,34896.63
TXN006385,C1846,7778.04,UPI,2026-06-01 22:54:19.765976,Success,,886,17,11,6,85762.9
TXN006386,C0668,22123.96,UPI,2026-06-01 23:28:36.291629,Abandoned,Checkout Abandoned,702,21,21,0,140657.57
TXN006387,C1097,16938.22,Net Banking,2026-06-02 00:02:52.817281,Success,,869,26,17,9,104135.2
TXN006388,C0632,8588.82,UPI,2026-06-02 00:37:09.342934,Success,,732,0,0,0,46600.3
TXN006389,C1848,13634.01,Net Banking,2026-06-02 01:11:25.868586,Abandoned,Checkout Abandoned,805,28,1,27,144467.58
TXN006390,C1857,21029.34,UPI,2026-06-02 01:45:42.394239,Failed,Network Error,393,15,13,2,51736.18
TXN006391,C1117,22095.87,Net Banking,2026-06-02 02:19:58.919891,Success,,488,12,12,0,147496.48
TXN006392,C0505,4093.81,Debit Card,2026-06-02 02:54:15.445544,Success,,11,5,3,2,29202.46
TXN006393,C1622,8555.37,Debit Card,2026-06-02 03:28:31.971197,Failed,Bank Timeout,678,5,1,4,149947.61
TXN006394,C0336,8447.06,UPI,2026-06-02 04:02:48.496849,Success,,829,20,6,14,11847.89
TXN006395,C0425,1146.92,UPI,2026-06-02 04:37:05.022502,Success,,518,22,8,14,107129.36
TXN006396,C0499,14996.12,Net Banking,2026-06-02 05:11:21.548154,Success,,151,13,5,8,111196.02
TXN006397,C1388,21385.02,UPI,2026-06-02 05:45:38.073807,Success,,37,4,0,4,102096.42
TXN006398,C0947,9601.2,UPI,2026-06-02 06:19:54.599459,Success,,266,30,13,17,116752.21
TXN006399,C0630,18526.9,Credit Card,2026-06-02 06:54:11.125112,Success,,821,29,8,21,71039.02
TXN006400,C1769,15729.74,Credit Card,2026-06-02 07:28:27.650765,Success,,769,7,5,2,8590.04
TXN006401,C1223,9453.65,UPI,2026-06-02 08:02:44.176417,Failed,Insufficient Balance,857,17,6,11,53984.12
TXN006402,C0718,3612.39,UPI,2026-06-02 08:37:00.702070,Success,,94,5,2,3,96526.02
TXN006403,C1437,17762.16,UPI,2026-06-02 09:11:17.227722,Success,,252,4,1,3,97113.93
TXN006404,C0339,21378.67,Net Banking,2026-06-02 09:45:33.753375,Success,,215,9,2,7,29681.48
TXN006405,C0659,17177.78,UPI,2026-06-02 10:19:50.279027,Success,,794,17,1,16,38324.28
TXN006406,C0962,545.17,Wallet,2026-06-02 10:54:06.804680,Success,,447,26,12,14,73261.37
TXN006407,C1961,5484.2,UPI,2026-06-02 11:28:23.330333,Failed,Network Error,280,12,10,2,109427.27
TXN006408,C0429,1830.05,UPI,2026-06-02 12:02:39.855985,Success,,569,22,12,10,127993.32
TXN006409,C1807,14302.61,Credit Card,2026-06-02 12:36:56.381638,Success,,488,19,1,18,13429.48
TXN006410,C0899,18936.29,UPI,2026-06-02 13:11:12.907290,Failed,Technical Error,567,5,3,2,138880.18
TXN006411,C0139,2853.42,Credit Card,2026-06-02 13:45:29.432943,Failed,Card Declined,186,20,18,2,139195.88
TXN006412,C1717,20974.61,Net Banking,2026-06-02 14:19:45.958595,Success,,429,3,0,3,1686.09
TXN006413,C0942,13932.17,UPI,2026-06-02 14:54:02.484248,Success,,791,12,4,8,76208.23
TXN006414,C0542,17280.23,Debit Card,2026-06-02 15:28:19.009900,Success,,749,17,6,11,88278.07
TXN006415,C0057,24287.91,UPI,2026-06-02 16:02:35.535553,Success,,484,12,8,4,83280.16
TXN006416,C1256,2183.66,UPI,2026-06-02 16:36:52.061206,Success,,396,12,12,0,92557.86
TXN006417,C0658,22540.48,UPI,2026-06-02 17:11:08.586858,Success,,877,6,0,6,75751.02
TXN006418,C0435,3239.96,Net Banking,2026-06-02 17:45:25.112511,Abandoned,Checkout Abandoned,263,4,0,4,44424.13
TXN006419,C0384,9884.67,UPI,2026-06-02 18:19:41.638163,Failed,Technical Error,255,28,1,27,14807.81
TXN006420,C0560,21300.82,Net Banking,2026-06-02 18:53:58.163816,Success,,399,2,2,0,31652.72
TXN006421,C0194,22665.73,Credit Card,2026-06-02 19:28:14.689468,Success,,391,5,3,2,111168.14
TXN006422,C1760,12708.65,UPI,2026-06-02 20:02:31.215121,Failed,Card Declined,484,7,4,3,36539.0
TXN006423,C1672,14893.21,Credit Card,2026-06-02 20:36:47.740774,Success,,543,26,25,1,124541.7
TXN006424,C0534,17732.87,Net Banking,2026-06-02 21:11:04.266426,Success,,543,25,11,14,60821.51
TXN006425,C0518,20835.69,Debit Card,2026-06-02 21:45:20.792079,Success,,745,25,3,22,62464.14
TXN006426,C0716,3125.63,Credit Card,2026-06-02 22:19:37.317731,Success,,356,11,4,7,130340.56
TXN006427,C0751,20270.73,Net Banking,2026-06-02 22:53:53.843384,Success,,208,1,0,1,32536.18
TXN006428,C0185,12083.78,UPI,2026-06-02 23:28:10.369036,Abandoned,Checkout Abandoned,240,10,9,1,28848.08
TXN006429,C1896,11320.52,Net Banking,2026-06-03 00:02:26.894689,Success,,443,25,20,5,147818.26
TXN006430,C0292,10655.1,Net Banking,2026-06-03 00:36:43.420342,Success,,341,27,11,16,81320.36
TXN006431,C1359,12779.37,Debit Card,2026-06-03 01:10:59.945994,Success,,345,19,4,15,28982.85
TXN006432,C0732,23631.76,Net Banking,2026-06-03 01:45:16.471647,Failed,Card Declined,239,2,1,1,25287.82
TXN006433,C0116,13750.27,Credit Card,2026-06-03 02:19:32.997299,Failed,Bank Timeout,718,22,13,9,129318.91
TXN006434,C0825,23834.12,Debit Card,2026-06-03 02:53:49.522952,Success,,243,9,9,0,90176.97
TXN006435,C1073,4589.22,Credit Card,2026-06-03 03:28:06.048604,Failed,Network Error,378,7,1,6,17698.22
TXN006436,C0685,18130.99,UPI,2026-06-03 04:02:22.574257,Success,,812,7,1,6,133092.76
TXN006437,C0082,20324.76,Credit Card,2026-06-03 04:36:39.099909,Success,,786,13,4,9,66863.8
TXN006438,C0834,17010.31,UPI,2026-06-03 05:10:55.625562,Success,,166,3,2,1,148408.91
TXN006439,C0333,15212.36,UPI,2026-06-03 05:45:12.151215,Success,,548,30,17,13,42623.17
TXN006440,C0557,14163.84,UPI,2026-06-03 06:19:28.676867,Success,,745,14,10,4,79558.18
TXN006441,C0335,21537.17,UPI,2026-06-03 06:53:45.202520,Success,,211,9,0,9,26378.49
TXN006442,C0532,20559.0,UPI,2026-06-03 07:28:01.728172,Success,,98,17,9,8,66236.04
TXN006443,C1984,3144.99,Net Banking,2026-06-03 08:02:18.253825,Success,,324,21,10,11,26892.36
TXN006444,C0221,21229.83,UPI,2026-06-03 08:36:34.779477,Success,,179,14,14,0,46431.05
TXN006445,C0635,10410.31,Debit Card,2026-06-03 09:10:51.305130,Success,,446,18,18,0,40844.93
TXN006446,C1770,6417.05,UPI,2026-06-03 09:45:07.830783,Success,,303,23,11,12,42822.54
TXN006447,C1757,21757.24,UPI,2026-06-03 10:19:24.356435,Success,,354,2,2,0,145489.03
TXN006448,C0323,10857.42,UPI,2026-06-03 10:53:40.882088,Failed,Card Declined,372,1,1,0,6247.75
TXN006449,C1875,20228.28,UPI,2026-06-03 11:27:57.407740,Abandoned,Checkout Abandoned,189,12,10,2,74780.8
TXN006450,C0003,6658.75,Credit Card,2026-06-03 12:02:13.933393,Success,,517,12,11,1,94572.25
TXN006451,C1718,197.84,Credit Card,2026-06-03 12:36:30.459045,Success,,498,24,21,3,99283.83
TXN006452,C0206,12436.93,UPI,2026-06-03 13:10:46.984698,Success,,309,8,5,3,113304.58
TXN006453,C1856,2595.68,Credit Card,2026-06-03 13:45:03.510351,Abandoned,Checkout Abandoned,544,24,18,6,114264.33
TXN006454,C0040,18883.96,Net Banking,2026-06-03 14:19:20.036003,Success,,723,2,0,2,143347.7
TXN006455,C0059,6974.27,UPI,2026-06-03 14:53:36.561656,Failed,Bank Timeout,335,1,0,1,113472.36
TXN006456,C0951,11146.78,UPI,2026-06-03 15:27:53.087308,Success,,86,13,12,1,123641.54
TXN006457,C0574,2267.14,Debit Card,2026-06-03 16:02:09.612961,Abandoned,Checkout Abandoned,232,15,4,11,80081.15
TXN006458,C0644,7237.82,UPI,2026-06-03 16:36:26.138613,Success,,846,13,5,8,98822.16
TXN006459,C1531,19559.11,Wallet,2026-06-03 17:10:42.664266,Abandoned,Checkout Abandoned,197,3,2,1,71979.59
TXN006460,C1596,3874.54,Credit Card,2026-06-03 17:44:59.189918,Success,,772,1,0,1,41824.35
TXN006461,C1908,16214.27,Credit Card,2026-06-03 18:19:15.715571,Abandoned,Checkout Abandoned,652,15,12,3,47350.77
TXN006462,C0843,22943.9,UPI,2026-06-03 18:53:32.241224,Success,,487,7,0,7,54399.65
TXN006463,C1146,17027.94,Credit Card,2026-06-03 19:27:48.766876,Success,,32,25,10,15,51426.18
TXN006464,C1503,20294.44,UPI,2026-06-03 20:02:05.292529,Failed,Technical Error,46,0,0,0,80207.58
TXN006465,C0619,2813.39,Wallet,2026-06-03 20:36:21.818181,Failed,Bank Timeout,27,17,11,6,37520.94
TXN006466,C0096,6343.22,Credit Card,2026-06-03 21:10:38.343834,Success,,876,21,16,5,77738.0
TXN006467,C1883,22374.02,UPI,2026-06-03 21:44:54.869486,Success,,782,8,5,3,137478.08
TXN006468,C1438,17906.13,Credit Card,2026-06-03 22:19:11.395139,Failed,Technical Error,562,25,22,3,61191.59
TXN006469,C1259,16024.89,UPI,2026-06-03 22:53:27.920792,Abandoned,Checkout Abandoned,869,11,4,7,33785.59
TXN006470,C0898,16627.79,UPI,2026-06-03 23:27:44.446444,Success,,900,4,4,0,52354.96
TXN006471,C1086,10413.59,Credit Card,2026-06-04 00:02:00.972097,Success,,347,20,4,16,131594.65
TXN006472,C1280,1209.46,Credit Card,2026-06-04 00:36:17.497749,Failed,Network Error,81,2,2,0,141283.84
TXN006473,C0561,19632.59,Credit Card,2026-06-04 01:10:34.023402,Success,,661,7,2,5,133059.69
TXN006474,C0905,16999.96,UPI,2026-06-04 01:44:50.549054,Failed,Card Declined,735,27,2,25,43458.47
TXN006475,C0348,11872.83,Credit Card,2026-06-04 02:19:07.074707,Failed,Insufficient Balance,527,21,16,5,58482.9
TXN006476,C0671,22504.01,UPI,2026-06-04 02:53:23.600360,Failed,Technical Error,454,25,23,2,146252.61
TXN006477,C1148,8470.38,Credit Card,2026-06-04 03:27:40.126012,Success,,487,27,1,26,48915.92
TXN006478,C1506,7428.61,Credit Card,2026-06-04 04:01:56.651665,Abandoned,Checkout Abandoned,465,15,14,1,21110.05
TXN006479,C0317,21832.63,Debit Card,2026-06-04 04:36:13.177317,Failed,Card Declined,128,17,9,8,42673.08
TXN006480,C1528,19944.99,Net Banking,2026-06-04 05:10:29.702970,Failed,Insufficient Balance,457,11,9,2,144614.64
TXN006481,C0719,12923.0,Net Banking,2026-06-04 05:44:46.228622,Success,,376,11,10,1,62673.38
TXN006482,C1072,3355.3,Wallet,2026-06-04 06:19:02.754275,Success,,377,20,8,12,140115.35
TXN006483,C1433,5455.28,Wallet,2026-06-04 06:53:19.279927,Success,,486,3,1,2,16060.29
TXN006484,C1956,16440.08,Debit Card,2026-06-04 07:27:35.805580,Success,,590,26,23,3,115025.31
TXN006485,C1160,9687.53,Wallet,2026-06-04 08:01:52.331233,Success,,898,9,6,3,14454.84
TXN006486,C1225,20928.18,Net Banking,2026-06-04 08:36:08.856885,Success,,86,8,0,8,30025.61
TXN006487,C0250,23753.88,Debit Card,2026-06-04 09:10:25.382538,Success,,285,3,0,3,92607.29
TXN006488,C0314,20160.36,UPI,2026-06-04 09:44:41.908190,Failed,Insufficient Balance,872,23,13,10,65454.49
TXN006489,C1893,9500.88,UPI,2026-06-04 10:18:58.433843,Failed,Technical Error,101,0,0,0,100167.8
TXN006490,C1392,19738.29,Net Banking,2026-06-04 10:53:14.959495,Abandoned,Checkout Abandoned,674,4,2,2,146024.24
TXN006491,C1453,8850.9,Credit Card,2026-06-04 11:27:31.485148,Success,,377,24,7,17,8380.7
TXN006492,C1854,4260.79,Net Banking,2026-06-04 12:01:48.010801,Success,,539,2,1,1,29148.19
TXN006493,C0807,931.49,UPI,2026-06-04 12:36:04.536453,Success,,502,10,6,4,96213.48
TXN006494,C1504,9704.35,UPI,2026-06-04 13:10:21.062106,Success,,489,12,1,11,134530.7
TXN006495,C1338,22598.63,Debit Card,2026-06-04 13:44:37.587758,Success,,332,21,8,13,119748.36
TXN006496,C1524,6050.77,Net Banking,2026-06-04 14:18:54.113411,Success,,556,10,10,0,70104.58
TXN006497,C1745,5242.18,UPI,2026-06-04 14:53:10.639063,Success,,111,25,14,11,111948.46
TXN006498,C1379,24248.54,Net Banking,2026-06-04 15:27:27.164716,Success,,280,5,0,5,31610.59
TXN006499,C0485,722.6,Debit Card,2026-06-04 16:01:43.690369,Success,,316,26,10,16,2552.72
TXN006500,C1235,19665.98,UPI,2026-06-04 16:36:00.216021,Success,,396,21,18,3,85717.49
TXN006501,C1728,8102.11,UPI,2026-06-04 17:10:16.741674,Success,,286,3,1,2,122080.08
TXN006502,C0044,1033.45,UPI,2026-06-04 17:44:33.267326,Success,,268,6,1,5,65299.81
TXN006503,C1565,22953.28,UPI,2026-06-04 18:18:49.792979,Success,,556,2,1,1,85602.69
TXN006504,C0571,3577.09,Credit Card,2026-06-04 18:53:06.318631,Success,,529,21,3,18,63616.09
TXN006505,C0583,13839.3,UPI,2026-06-04 19:27:22.844284,Success,,441,9,1,8,77348.67
TXN006506,C1116,6923.95,UPI,2026-06-04 20:01:39.369936,Abandoned,Checkout Abandoned,780,4,1,3,132709.77
TXN006507,C1289,1723.3,Net Banking,2026-06-04 20:35:55.895589,Success,,319,18,11,7,71981.95
TXN006508,C0895,1343.07,Credit Card,2026-06-04 21:10:12.421242,Success,,468,17,8,9,1617.6
TXN006509,C0220,2977.36,Credit Card,2026-06-04 21:44:28.946894,Abandoned,Checkout Abandoned,889,27,17,10,120077.37
TXN006510,C1926,1877.04,UPI,2026-06-04 22:18:45.472547,Success,,395,30,5,25,92848.74
TXN006511,C0925,19037.9,Net Banking,2026-06-04 22:53:01.998199,Success,,209,16,14,2,109693.8
TXN006512,C1466,12190.6,Net Banking,2026-06-04 23:27:18.523852,Success,,661,23,4,19,135212.54
TXN006513,C0401,8638.01,Credit Card,2026-06-05 00:01:35.049504,Success,,540,0,0,0,43289.03
TXN006514,C1424,10517.39,Net Banking,2026-06-05 00:35:51.575157,Success,,411,4,2,2,75708.95
TXN006515,C0727,23230.77,Net Banking,2026-06-05 01:10:08.100810,Success,,94,20,12,8,90571.29
TXN006516,C0991,22777.72,Debit Card,2026-06-05 01:44:24.626462,Failed,Card Declined,31,16,1,15,52135.98
TXN006517,C0899,17920.34,Debit Card,2026-06-05 02:18:41.152115,Success,,244,24,7,17,126987.04
TXN006518,C1813,22128.59,UPI,2026-06-05 02:52:57.677767,Abandoned,Checkout Abandoned,807,20,10,10,104786.14
TXN006519,C1600,8059.24,UPI,2026-06-05 03:27:14.203420,Abandoned,Checkout Abandoned,859,8,1,7,110144.43
TXN006520,C0858,9589.62,UPI,2026-06-05 04:01:30.729072,Abandoned,Checkout Abandoned,399,10,9,1,121297.09
TXN006521,C0804,15381.43,UPI,2026-06-05 04:35:47.254725,Failed,Insufficient Balance,138,21,9,12,39083.59
TXN006522,C0490,15628.29,UPI,2026-06-05 05:10:03.780378,Success,,402,6,0,6,111973.45
TXN006523,C1509,12094.33,Net Banking,2026-06-05 05:44:20.306030,Success,,573,6,3,3,116184.13
TXN006524,C1781,10076.38,UPI,2026-06-05 06:18:36.831683,Success,,473,1,0,1,126437.69
TXN006525,C1494,24655.89,Wallet,2026-06-05 06:52:53.357335,Failed,Bank Timeout,550,13,0,13,73536.41
TXN006526,C1598,20545.98,Credit Card,2026-06-05 07:27:09.882988,Success,,839,15,0,15,75876.35
TXN006527,C0938,10931.01,UPI,2026-06-05 08:01:26.408640,Success,,38,4,4,0,15177.64
TXN006528,C0844,18209.58,Credit Card,2026-06-05 08:35:42.934293,Abandoned,Checkout Abandoned,142,17,2,15,127892.08
TXN006529,C1706,6812.09,UPI,2026-06-05 09:09:59.459945,Success,,732,3,2,1,80256.48
TXN006530,C1469,2594.22,Wallet,2026-06-05 09:44:15.985598,Success,,543,11,4,7,89367.99
TXN006531,C1293,8875.53,Net Banking,2026-06-05 10:18:32.511251,Success,,698,18,9,9,18655.38
TXN006532,C0267,10134.02,UPI,2026-06-05 10:52:49.036903,Success,,640,27,26,1,90472.47
TXN006533,C0054,511.77,Wallet,2026-06-05 11:27:05.562556,Success,,657,12,7,5,6777.26
TXN006534,C0528,20388.32,Debit Card,2026-06-05 12:01:22.088208,Success,,892,26,6,20,138519.71
TXN006535,C1544,9043.92,UPI,2026-06-05 12:35:38.613861,Failed,Bank Timeout,91,5,0,5,129598.85
TXN006536,C0616,14552.41,Debit Card,2026-06-05 13:09:55.139513,Success,,885,10,0,10,29550.45
TXN006537,C1083,1941.68,Credit Card,2026-06-05 13:44:11.665166,Success,,589,14,6,8,89273.2
TXN006538,C1849,4457.42,UPI,2026-06-05 14:18:28.190819,Failed,Card Declined,561,20,5,15,90603.52
TXN006539,C1064,22253.37,Debit Card,2026-06-05 14:52:44.716471,Success,,100,16,8,8,120613.15
TXN006540,C1261,15256.32,UPI,2026-06-05 15:27:01.242124,Success,,673,30,7,23,113659.59
TXN006541,C0955,23762.07,Credit Card,2026-06-05 16:01:17.767776,Success,,743,1,0,1,148989.86
TXN006542,C0386,24968.88,UPI,2026-06-05 16:35:34.293429,Success,,85,12,5,7,52950.68
TXN006543,C1630,9359.32,Wallet,2026-06-05 17:09:50.819081,Success,,244,22,5,17,19132.55
TXN006544,C0734,7540.2,Debit Card,2026-06-05 17:44:07.344734,Success,,662,24,8,16,86234.02
TXN006545,C0716,21473.07,UPI,2026-06-05 18:18:23.870387,Success,,497,0,0,0,114716.76
TXN006546,C0650,24965.42,UPI,2026-06-05 18:52:40.396039,Success,,443,3,3,0,43226.11
TXN006547,C0300,15778.07,UPI,2026-06-05 19:26:56.921692,Success,,438,29,19,10,35812.85
TXN006548,C0395,19899.0,Debit Card,2026-06-05 20:01:13.447344,Failed,Network Error,99,30,24,6,120466.96
TXN006549,C1231,19565.47,UPI,2026-06-05 20:35:29.972997,Failed,Bank Timeout,456,14,10,4,113181.48
TXN006550,C1360,8947.96,Net Banking,2026-06-05 21:09:46.498649,Success,,586,15,10,5,30907.1
TXN006551,C0593,14399.33,Wallet,2026-06-05 21:44:03.024302,Success,,164,10,7,3,130455.96
TXN006552,C1754,20843.12,Debit Card,2026-06-05 22:18:19.549954,Abandoned,Checkout Abandoned,736,2,2,0,20642.05
TXN006553,C0514,17234.04,UPI,2026-06-05 22:52:36.075607,Success,,456,11,10,1,16831.35
TXN006554,C1202,626.98,UPI,2026-06-05 23:26:52.601260,Abandoned,Checkout Abandoned,883,11,3,8,52990.53
